,month,bm,mkt,smb,vmg,alpha,beta_mkt,beta_smb,beta_vmg,r_squared,r_squared_adj,t_alpha
38,2010-03,"[0.0389433438596491, 0.1427479517857143, -0.1837163928571428, 0.0009888892857142, 0.0715736145454545, 0.1095982410714285, -0.0074101589285714, -0.0647850678571428, 0.0492454340425532, 0.0049747296052631]","[0.1613322491060753, 0.1481464019946289, -0.1338430795293113, 0.0429462107709733, 0.0737722822809532, 0.0491933651919649, 0.0258006311441074, -0.0777210762712709, 0.0274106194575866, 0.0272943038265801]","[-0.0380053551365634, -0.0718742578273867, 0.0700290498307535, -0.0061307359685849, 0.0410123606431124, 0.0652918254509563, 0.0047145019755575, 0.0632007918802313, 0.0443847254704237, 0.0241911500617126]","[0.0516487507436096, -0.1421515283955506, 0.036753210653119, 0.0341727029645552, -0.0118360056090305, -0.0433368812068614, 0.0127490473053749, -0.0191984097925261, -0.0196954186626991, 0.0109056441671542]",-0.04929132651190231,1.1521000417432619,0.9912152175294873,-0.703241899525461,0.96413807062015,0.9462071059302251,-4.450914670762509
39,2010-04,"[0.1427479517857143, -0.1837163928571428, 0.0009888892857142, 0.0715736145454545, 0.1095982410714285, -0.0074101589285714, -0.0647850678571428, 0.0492454340425532, 0.0049747296052631, -0.1056061771929824]","[0.1481464019946289, -0.1338430795293113, 0.0429462107709733, 0.0737722822809532, 0.0491933651919649, 0.0258006311441074, -0.0777210762712709, 0.0274106194575866, 0.0272943038265801, -0.0663415864930702]","[-0.0718742578273867, 0.0700290498307535, -0.0061307359685849, 0.0410123606431124, 0.0652918254509563, 0.0047145019755575, 0.0632007918802313, 0.0443847254704237, 0.0241911500617126, -0.0073610090685332]","[-0.1421515283955506, 0.036753210653119, 0.0341727029645552, -0.0118360056090305, -0.0433368812068614, 0.0127490473053749, -0.0191984097925261, -0.0196954186626991, 0.0109056441671542, -0.0203300849198383]",-0.03916143190891117,1.2196323419792832,0.8234274959095442,-0.4917641620148644,0.983958239332026,0.9759373589980389,-5.716734662424628
40,2010-05,"[-0.1837163928571428, 0.0009888892857142, 0.0715736145454545, 0.1095982410714285, -0.0074101589285714, -0.0647850678571428, 0.0492454340425532, 0.0049747296052631, -0.1056061771929824, -0.1292757172413793]","[-0.1338430795293113, 0.0429462107709733, 0.0737722822809532, 0.0491933651919649, 0.0258006311441074, -0.0777210762712709, 0.0274106194575866, 0.0272943038265801, -0.0663415864930702, -0.0569074484614739]","[0.0700290498307535, -0.0061307359685849, 0.0410123606431124, 0.0652918254509563, 0.0047145019755575, 0.0632007918802313, 0.0443847254704237, 0.0241911500617126, -0.0073610090685332, 0.0027093223950597]","[0.036753210653119, 0.0341727029645552, -0.0118360056090305, -0.0433368812068614, 0.0127490473053749, -0.0191984097925261, -0.0196954186626991, 0.0109056441671542, -0.0203300849198383, -0.0239484786921718]",-0.041825991012334265,1.290886739506376,0.8393067551422705,-0.5586781264678229,0.9719736294646827,0.957960444197024,-4.764129348345406
41,2010-06,"[0.0009888892857142, 0.0715736145454545, 0.1095982410714285, -0.0074101589285714, -0.0647850678571428, 0.0492454340425532, 0.0049747296052631, -0.1056061771929824, -0.1292757172413793, -0.070609074137931]","[0.0429462107709733, 0.0737722822809532, 0.0491933651919649, 0.0258006311441074, -0.0777210762712709, 0.0274106194575866, 0.0272943038265801, -0.0663415864930702, -0.0569074484614739, -0.0539916903530347]","[-0.0061307359685849, 0.0410123606431124, 0.0652918254509563, 0.0047145019755575, 0.0632007918802313, 0.0443847254704237, 0.0241911500617126, -0.0073610090685332, 0.0027093223950597, -0.0342110050283048]","[0.0341727029645552, -0.0118360056090305, -0.0433368812068614, 0.0127490473053749, -0.0191984097925261, -0.0196954186626991, 0.0109056441671542, -0.0203300849198383, -0.0239484786921718, 0.0056903817284994]",-0.028409387979378694,1.1478029290931544,0.6229204641035966,-0.39264973252543567,0.9060137988292265,0.8590206982438398,-2.526750390844078
42,2010-07,"[0.0715736145454545, 0.1095982410714285, -0.0074101589285714, -0.0647850678571428, 0.0492454340425532, 0.0049747296052631, -0.1056061771929824, -0.1292757172413793, -0.070609074137931, 0.1358999833333333]","[0.0737722822809532, 0.0491933651919649, 0.0258006311441074, -0.0777210762712709, 0.0274106194575866, 0.0272943038265801, -0.0663415864930702, -0.0569074484614739, -0.0539916903530347, 0.1242977849548768]","[0.0410123606431124, 0.0652918254509563, 0.0047145019755575, 0.0632007918802313, 0.0443847254704237, 0.0241911500617126, -0.0073610090685332, 0.0027093223950597, -0.0342110050283048, 0.0439725631858542]","[-0.0118360056090305, -0.0433368812068614, 0.0127490473053749, -0.0191984097925261, -0.0196954186626991, 0.0109056441671542, -0.0203300849198383, -0.0239484786921718, 0.0056903817284994, 0.0021789308005409]",-0.028267186287334878,1.1343094348326597,0.6252025417866891,-0.36229501053356017,0.9314870576183696,0.8972305864275544,-2.304038540549961
43,2010-08,"[0.1095982410714285, -0.0074101589285714, -0.0647850678571428, 0.0492454340425532, 0.0049747296052631, -0.1056061771929824, -0.1292757172413793, -0.070609074137931, 0.1358999833333333, -0.0091557393442622]","[0.0491933651919649, 0.0258006311441074, -0.0777210762712709, 0.0274106194575866, 0.0272943038265801, -0.0663415864930702, -0.0569074484614739, -0.0539916903530347, 0.1242977849548768, 0.0343060746179019]","[0.0652918254509563, 0.0047145019755575, 0.0632007918802313, 0.0443847254704237, 0.0241911500617126, -0.0073610090685332, 0.0027093223950597, -0.0342110050283048, 0.0439725631858542, 0.0581958870545581]","[-0.0433368812068614, 0.0127490473053749, -0.0191984097925261, -0.0196954186626991, 0.0109056441671542, -0.0203300849198383, -0.0239484786921718, 0.0056903817284994, 0.0021789308005409, -0.0593250775332789]",-0.026360527937340582,1.0377126890736736,0.8129045404401933,0.4770158033892246,0.8851254064951996,0.8276881097427993,-1.689885649800166
44,2010-09,"[-0.0074101589285714, -0.0647850678571428, 0.0492454340425532, 0.0049747296052631, -0.1056061771929824, -0.1292757172413793, -0.070609074137931, 0.1358999833333333, -0.0091557393442622, -0.0219195305129561]","[0.0258006311441074, -0.0777210762712709, 0.0274106194575866, 0.0272943038265801, -0.0663415864930702, -0.0569074484614739, -0.0539916903530347, 0.1242977849548768, 0.0343060746179019, 0.0008112342298555]","[0.0047145019755575, 0.0632007918802313, 0.0443847254704237, 0.0241911500617126, -0.0073610090685332, 0.0027093223950597, -0.0342110050283048, 0.0439725631858542, 0.0581958870545581, -0.0453973921733548]","[0.0127490473053749, -0.0191984097925261, -0.0196954186626991, 0.0109056441671542, -0.0203300849198383, -0.0239484786921718, 0.0056903817284994, 0.0021789308005409, -0.0593250775332789, -0.0776514235405572]",-0.021213605810657534,1.097603095279137,0.23903389712990894,0.14262575063712327,0.888384912584377,0.8325773688765655,-1.6164673866174175
45,2010-10,"[-0.0647850678571428, 0.0492454340425532, 0.0049747296052631, -0.1056061771929824, -0.1292757172413793, -0.070609074137931, 0.1358999833333333, -0.0091557393442622, -0.0219195305129561, 0.0652338180327869]","[-0.0777210762712709, 0.0274106194575866, 0.0272943038265801, -0.0663415864930702, -0.0569074484614739, -0.0539916903530347, 0.1242977849548768, 0.0343060746179019, 0.0008112342298555, 0.1440495844417868]","[0.0632007918802313, 0.0443847254704237, 0.0241911500617126, -0.0073610090685332, 0.0027093223950597, -0.0342110050283048, 0.0439725631858542, 0.0581958870545581, -0.0453973921733548, -0.0650114479221949]","[-0.0191984097925261, -0.0196954186626991, 0.0109056441671542, -0.0203300849198383, -0.0239484786921718, 0.0056903817284994, 0.0021789308005409, -0.0593250775332789, -0.0776514235405572, -0.0267261556918008]",-0.023245340936103483,0.9851449222679993,0.41145358351678285,0.2194555110923179,0.8871589138530172,0.8307383707795257,-1.5766031531291307
46,2010-11,"[0.0492454340425532, 0.0049747296052631, -0.1056061771929824, -0.1292757172413793, -0.070609074137931, 0.1358999833333333, -0.0091557393442622, -0.0219195305129561, 0.0652338180327869, -0.0861640765625]","[0.0274106194575866, 0.0272943038265801, -0.0663415864930702, -0.0569074484614739, -0.0539916903530347, 0.1242977849548768, 0.0343060746179019, 0.0008112342298555, 0.1440495844417868, -0.0098443687756672]","[0.0443847254704237, 0.0241911500617126, -0.0073610090685332, 0.0027093223950597, -0.0342110050283048, 0.0439725631858542, 0.0581958870545581, -0.0453973921733548, -0.0650114479221949, 0.017687618381935]","[-0.0196954186626991, 0.0109056441671542, -0.0203300849198383, -0.0239484786921718, 0.0056903817284994, 0.0021789308005409, -0.0593250775332789, -0.0776514235405572, -0.0267261556918008, -0.0673876037770557]",-0.024042110630867742,1.0334807092912883,0.30280866449164917,0.41849575697570524,0.8766419300767403,0.8149628951151104,-1.4829314834965224
47,2010-12,"[0.0049747296052631, -0.1056061771929824, -0.1292757172413793, -0.070609074137931, 0.1358999833333333, -0.0091557393442622, -0.0219195305129561, 0.0652338180327869, -0.0861640765625, -0.0215096646153846]","[0.0272943038265801, -0.0663415864930702, -0.0569074484614739, -0.0539916903530347, 0.1242977849548768, 0.0343060746179019, 0.0008112342298555, 0.1440495844417868, -0.0098443687756672, -0.0164324666626494]","[0.0241911500617126, -0.0073610090685332, 0.0027093223950597, -0.0342110050283048, 0.0439725631858542, 0.0581958870545581, -0.0453973921733548, -0.0650114479221949, 0.017687618381935, -0.0394267807097702]","[0.0109056441671542, -0.0203300849198383, -0.0239484786921718, 0.0056903817284994, 0.0021789308005409, -0.0593250775332789, -0.0776514235405572, -0.0267261556918008, -0.0673876037770557, -0.0021032461633285]",-0.023937104816834778,1.0082977434454325,0.10320088115092754,0.4733319383480428,0.8873556480312298,0.8310334720468446,-1.7063772614498336
48,2011-01,"[-0.1056061771929824, -0.1292757172413793, -0.070609074137931, 0.1358999833333333, -0.0091557393442622, -0.0219195305129561, 0.0652338180327869, -0.0861640765625, -0.0215096646153846, -0.0046940621212121]","[-0.0663415864930702, -0.0569074484614739, -0.0539916903530347, 0.1242977849548768, 0.0343060746179019, 0.0008112342298555, 0.1440495844417868, -0.0098443687756672, -0.0164324666626494, -0.0276031405665267]","[-0.0073610090685332, 0.0027093223950597, -0.0342110050283048, 0.0439725631858542, 0.0581958870545581, -0.0453973921733548, -0.0650114479221949, 0.017687618381935, -0.0394267807097702, -0.0533291230955232]","[-0.0203300849198383, -0.0239484786921718, 0.0056903817284994, 0.0021789308005409, -0.0593250775332789, -0.0776514235405572, -0.0267261556918008, -0.0673876037770557, -0.0021032461633285, 0.028580678867054]",-0.015040709672483322,0.9916841007513936,0.06646798656639419,0.6680509573527659,0.8732105395078732,0.8098158092618097,-1.0036954812009056
49,2011-02,"[-0.1292757172413793, -0.070609074137931, 0.1358999833333333, -0.0091557393442622, -0.0219195305129561, 0.0652338180327869, -0.0861640765625, -0.0215096646153846, -0.0046940621212121, 0.0353310357142857]","[-0.0569074484614739, -0.0539916903530347, 0.1242977849548768, 0.0343060746179019, 0.0008112342298555, 0.1440495844417868, -0.0098443687756672, -0.0164324666626494, -0.0276031405665267, 0.0444343024710609]","[0.0027093223950597, -0.0342110050283048, 0.0439725631858542, 0.0581958870545581, -0.0453973921733548, -0.0650114479221949, 0.017687618381935, -0.0394267807097702, -0.0533291230955232, 0.0436596642081755]","[-0.0239484786921718, 0.0056903817284994, 0.0021789308005409, -0.0593250775332789, -0.0776514235405572, -0.0267261556918008, -0.0673876037770557, -0.0021032461633285, 0.028580678867054, -0.0603999998133497]",-0.010553112890867819,0.9822856980284718,0.16682597028394733,0.6024296104243928,0.8389167232902397,0.7583750849353595,-0.627238714106231
50,2011-03,"[-0.070609074137931, 0.1358999833333333, -0.0091557393442622, -0.0219195305129561, 0.0652338180327869, -0.0861640765625, -0.0215096646153846, -0.0046940621212121, 0.0353310357142857, 0.0117778417910447]","[-0.0539916903530347, 0.1242977849548768, 0.0343060746179019, 0.0008112342298555, 0.1440495844417868, -0.0098443687756672, -0.0164324666626494, -0.0276031405665267, 0.0444343024710609, 0.0144202214013187]","[-0.0342110050283048, 0.0439725631858542, 0.0581958870545581, -0.0453973921733548, -0.0650114479221949, 0.017687618381935, -0.0394267807097702, -0.0533291230955232, 0.0436596642081755, -0.0060687513420522]","[0.0056903817284994, 0.0021789308005409, -0.0593250775332789, -0.0776514235405572, -0.0267261556918008, -0.0673876037770557, -0.0021032461633285, 0.028580678867054, -0.0603999998133497, 0.0181549556270476]",-0.002355200709443332,0.8646290017724568,0.23024998491268084,0.6019392015291241,0.8550483302903185,0.7825724954354777,-0.18490733697328557
51,2011-04,"[0.1358999833333333, -0.0091557393442622, -0.0219195305129561, 0.0652338180327869, -0.0861640765625, -0.0215096646153846, -0.0046940621212121, 0.0353310357142857, 0.0117778417910447, 0.0128215147058823]","[0.1242977849548768, 0.0343060746179019, 0.0008112342298555, 0.1440495844417868, -0.0098443687756672, -0.0164324666626494, -0.0276031405665267, 0.0444343024710609, 0.0144202214013187, -0.0169563276251946]","[0.0439725631858542, 0.0581958870545581, -0.0453973921733548, -0.0650114479221949, 0.017687618381935, -0.0394267807097702, -0.0533291230955232, 0.0436596642081755, -0.0060687513420522, -0.0127145112430134]","[0.0021789308005409, -0.0593250775332789, -0.0776514235405572, -0.0267261556918008, -0.0673876037770557, -0.0021032461633285, 0.028580678867054, -0.0603999998133497, 0.0181549556270476, 0.0334105817870238]",0.0035421593037128236,0.8080113931086846,0.22767716085763093,0.6627508335564498,0.8398763057434256,0.7598144586151385,0.3043155392931309
52,2011-05,"[-0.0091557393442622, -0.0219195305129561, 0.0652338180327869, -0.0861640765625, -0.0215096646153846, -0.0046940621212121, 0.0353310357142857, 0.0117778417910447, 0.0128215147058823, -0.0745108914285714]","[0.0343060746179019, 0.0008112342298555, 0.1440495844417868, -0.0098443687756672, -0.0164324666626494, -0.0276031405665267, 0.0444343024710609, 0.0144202214013187, -0.0169563276251946, -0.0737914055881143]","[0.0581958870545581, -0.0453973921733548, -0.0650114479221949, 0.017687618381935, -0.0394267807097702, -0.0533291230955232, 0.0436596642081755, -0.0060687513420522, -0.0127145112430134, -0.0184300844014336]","[-0.0593250775332789, -0.0776514235405572, -0.0267261556918008, -0.0673876037770557, -0.0021032461633285, 0.028580678867054, -0.0603999998133497, 0.0181549556270476, 0.0334105817870238, 0.0069885428530151]",-0.004340783239487312,0.7416005858882411,0.09502868020592047,0.5190381552928978,0.7641623332366498,0.6462434998549748,-0.3972721760348626
53,2011-06,"[-0.0219195305129561, 0.0652338180327869, -0.0861640765625, -0.0215096646153846, -0.0046940621212121, 0.0353310357142857, 0.0117778417910447, 0.0128215147058823, -0.0745108914285714, 0.0101624820226917]","[0.0008112342298555, 0.1440495844417868, -0.0098443687756672, -0.0164324666626494, -0.0276031405665267, 0.0444343024710609, 0.0144202214013187, -0.0169563276251946, -0.0737914055881143, 0.0183122834177518]","[-0.0453973921733548, -0.0650114479221949, 0.017687618381935, -0.0394267807097702, -0.0533291230955232, 0.0436596642081755, -0.0060687513420522, -0.0127145112430134, -0.0184300844014336, 0.0029278084307844]","[-0.0776514235405572, -0.0267261556918008, -0.0673876037770557, -0.0021032461633285, 0.028580678867054, -0.0603999998133497, 0.0181549556270476, 0.0334105817870238, 0.0069885428530151, -0.0137307011251831]",-0.0020495593748354763,0.755420541385525,0.1527528054424882,0.5255682065907209,0.7690263376662907,0.653539506499436,-0.18291076055050598
54,2011-07,"[0.0652338180327869, -0.0861640765625, -0.0215096646153846, -0.0046940621212121, 0.0353310357142857, 0.0117778417910447, 0.0128215147058823, -0.0745108914285714, 0.0101624820226917, -0.0467557246575342]","[0.1440495844417868, -0.0098443687756672, -0.0164324666626494, -0.0276031405665267, 0.0444343024710609, 0.0144202214013187, -0.0169563276251946, -0.0737914055881143, 0.0183122834177518, 0.00203133365397]","[-0.0650114479221949, 0.017687618381935, -0.0394267807097702, -0.0533291230955232, 0.0436596642081755, -0.0060687513420522, -0.0127145112430134, -0.0184300844014336, 0.0029278084307844, 0.0385175825309732]","[-0.0267261556918008, -0.0673876037770557, -0.0021032461633285, 0.028580678867054, -0.0603999998133497, 0.0181549556270476, 0.0334105817870238, 0.0069885428530151, -0.0137307011251831, -0.0054610939327235]",-0.008573818517797831,0.8164840355754429,0.1402306526266931,0.7198718147904535,0.748450368556938,0.6226755528354071,-0.8099958138560894
55,2011-08,"[-0.0861640765625, -0.0215096646153846, -0.0046940621212121, 0.0353310357142857, 0.0117778417910447, 0.0128215147058823, -0.0745108914285714, 0.0101624820226917, -0.0467557246575342, -0.0609926094594594]","[-0.0098443687756672, -0.0164324666626494, -0.0276031405665267, 0.0444343024710609, 0.0144202214013187, -0.0169563276251946, -0.0737914055881143, 0.0183122834177518, 0.00203133365397, -0.0402825306131468]","[0.017687618381935, -0.0394267807097702, -0.0533291230955232, 0.0436596642081755, -0.0060687513420522, -0.0127145112430134, -0.0184300844014336, 0.0029278084307844, 0.0385175825309732, 0.016120360123504]","[-0.0673876037770557, -0.0021032461633285, 0.028580678867054, -0.0603999998133497, 0.0181549556270476, 0.0334105817870238, 0.0069885428530151, -0.0137307011251831, -0.0054610939327235, -0.0017956116762498]",-0.005417942380561501,1.2996219786200018,-0.36617021978696584,0.5807246648452641,0.8013559563926371,0.7020339345889557,-0.6614870195386428
56,2011-09,"[-0.0215096646153846, -0.0046940621212121, 0.0353310357142857, 0.0117778417910447, 0.0128215147058823, -0.0745108914285714, 0.0101624820226917, -0.0467557246575342, -0.0609926094594594, -0.0966584157017544]","[-0.0164324666626494, -0.0276031405665267, 0.0444343024710609, 0.0144202214013187, -0.0169563276251946, -0.0737914055881143, 0.0183122834177518, 0.00203133365397, -0.0402825306131468, -0.0833754772049923]","[-0.0394267807097702, -0.0533291230955232, 0.0436596642081755, -0.0060687513420522, -0.0127145112430134, -0.0184300844014336, 0.0029278084307844, 0.0385175825309732, 0.016120360123504, -0.0424413908031895]","[-0.0021032461633285, 0.028580678867054, -0.0603999998133497, 0.0181549556270476, 0.0334105817870238, 0.0069885428530151, -0.0137307011251831, -0.0054610939327235, -0.0017956116762498, 0.0060292754813939]",-0.004611073967398461,1.2465122403605606,-0.455203029965834,0.21785216018539005,0.8764844554690296,0.8147266832035445,-0.6824069171408221
57,2011-10,"[-0.0046940621212121, 0.0353310357142857, 0.0117778417910447, 0.0128215147058823, -0.0745108914285714, 0.0101624820226917, -0.0467557246575342, -0.0609926094594594, -0.0966584157017544, 0.0207779813333333]","[-0.0276031405665267, 0.0444343024710609, 0.0144202214013187, -0.0169563276251946, -0.0737914055881143, 0.0183122834177518, 0.00203133365397, -0.0402825306131468, -0.0833754772049923, 0.0497346027265739]","[-0.0533291230955232, 0.0436596642081755, -0.0060687513420522, -0.0127145112430134, -0.0184300844014336, 0.0029278084307844, 0.0385175825309732, 0.016120360123504, -0.0424413908031895, 0.0043456277727204]","[0.028580678867054, -0.0603999998133497, 0.0181549556270476, 0.0334105817870238, 0.0069885428530151, -0.0137307011251831, -0.0054610939327235, -0.0017956116762498, 0.0060292754813939, -0.0024471570775896]",-0.008105704354990185,1.1181385343376709,-0.5116531369765411,0.07772451937097935,0.85563421755584,0.78345132633376,-1.1488223970801934
58,2011-11,"[0.0353310357142857, 0.0117778417910447, 0.0128215147058823, -0.0745108914285714, 0.0101624820226917, -0.0467557246575342, -0.0609926094594594, -0.0966584157017544, 0.0207779813333333, -0.0862537454545454]","[0.0444343024710609, 0.0144202214013187, -0.0169563276251946, -0.0737914055881143, 0.0183122834177518, 0.00203133365397, -0.0402825306131468, -0.0833754772049923, 0.0497346027265739, -0.014249234149147]","[0.0436596642081755, -0.0060687513420522, -0.0127145112430134, -0.0184300844014336, 0.0029278084307844, 0.0385175825309732, 0.016120360123504, -0.0424413908031895, 0.0043456277727204, 0.0029870547054678]","[-0.0603999998133497, 0.0181549556270476, 0.0334105817870238, 0.0069885428530151, -0.0137307011251831, -0.0054610939327235, -0.0017956116762498, 0.0060292754813939, -0.0024471570775896, -0.0281809061076592]",-0.013408890317970858,1.1200845716341217,-0.22185825377042118,0.46596797320415795,0.7709678525478917,0.6564517788218376,-1.3081945457755506
59,2011-12,"[0.0117778417910447, 0.0128215147058823, -0.0745108914285714, 0.0101624820226917, -0.0467557246575342, -0.0609926094594594, -0.0966584157017544, 0.0207779813333333, -0.0862537454545454, -0.0810563846153846]","[0.0144202214013187, -0.0169563276251946, -0.0737914055881143, 0.0183122834177518, 0.00203133365397, -0.0402825306131468, -0.0833754772049923, 0.0497346027265739, -0.014249234149147, -0.0736497996997036]","[-0.0060687513420522, -0.0127145112430134, -0.0184300844014336, 0.0029278084307844, 0.0385175825309732, 0.016120360123504, -0.0424413908031895, 0.0043456277727204, 0.0029870547054678, -0.0811000868578834]","[0.0181549556270476, 0.0334105817870238, 0.0069885428530151, -0.0137307011251831, -0.0054610939327235, -0.0017956116762498, 0.0060292754813939, -0.0024471570775896, -0.0281809061076592, 0.0393512625133016]",-0.022231246401370596,0.9979626890038367,0.13221887662852994,1.1785576274053273,0.8636426794966064,0.7954640192449096,-2.888419987552989
60,2012-01,"[0.0128215147058823, -0.0745108914285714, 0.0101624820226917, -0.0467557246575342, -0.0609926094594594, -0.0966584157017544, 0.0207779813333333, -0.0862537454545454, -0.0810563846153846, 0.0353669132352941]","[-0.0169563276251946, -0.0737914055881143, 0.0183122834177518, 0.00203133365397, -0.0402825306131468, -0.0833754772049923, 0.0497346027265739, -0.014249234149147, -0.0736497996997036, 0.0329734727599411]","[-0.0127145112430134, -0.0184300844014336, 0.0029278084307844, 0.0385175825309732, 0.016120360123504, -0.0424413908031895, 0.0043456277727204, 0.0029870547054678, -0.0811000868578834, -0.0418282032056679]","[0.0334105817870238, 0.0069885428530151, -0.0137307011251831, -0.0054610939327235, -0.0017956116762498, 0.0060292754813939, -0.0024471570775896, -0.0281809061076592, 0.0393512625133016, 0.0309394047527593]",-0.022816965075992193,0.9723824693581065,0.15887179339616275,1.163238636712664,0.8797415938034088,0.8196123907051132,-2.9793065598804245
61,2012-02,"[-0.0745108914285714, 0.0101624820226917, -0.0467557246575342, -0.0609926094594594, -0.0966584157017544, 0.0207779813333333, -0.0862537454545454, -0.0810563846153846, 0.0353669132352941, 0.070507805]","[-0.0737914055881143, 0.0183122834177518, 0.00203133365397, -0.0402825306131468, -0.0833754772049923, 0.0497346027265739, -0.014249234149147, -0.0736497996997036, 0.0329734727599411, 0.0885763352504779]","[-0.0184300844014336, 0.0029278084307844, 0.0385175825309732, 0.016120360123504, -0.0424413908031895, 0.0043456277727204, 0.0029870547054678, -0.0811000868578834, -0.0418282032056679, 0.0539296761091385]","[0.0069885428530151, -0.0137307011251831, -0.0054610939327235, -0.0017956116762498, 0.0060292754813939, -0.0024471570775896, -0.0281809061076592, 0.0393512625133016, 0.0309394047527593, -0.0430203093537672]",-0.02077435650369756,1.0947649770005554,-0.09850426966687556,0.48265521233126935,0.8980769264437889,0.8471153896656833,-2.605993915242752
62,2012-03,"[0.0101624820226917, -0.0467557246575342, -0.0609926094594594, -0.0966584157017544, 0.0207779813333333, -0.0862537454545454, -0.0810563846153846, 0.0353669132352941, 0.070507805, -0.0723226308641975]","[0.0183122834177518, 0.00203133365397, -0.0402825306131468, -0.0833754772049923, 0.0497346027265739, -0.014249234149147, -0.0736497996997036, 0.0329734727599411, 0.0885763352504779, -0.0674291248740671]","[0.0029278084307844, 0.0385175825309732, 0.016120360123504, -0.0424413908031895, 0.0043456277727204, 0.0029870547054678, -0.0811000868578834, -0.0418282032056679, 0.0539296761091385, -0.003737423878868]","[-0.0137307011251831, -0.0054610939327235, -0.0017956116762498, 0.0060292754813939, -0.0024471570775896, -0.0281809061076592, 0.0393512625133016, 0.0309394047527593, -0.0430203093537672, 0.0224408277022655]",-0.021268648826773533,1.1306011019810467,-0.032501994992089056,0.6291405888725672,0.9109828989377337,0.8664743484066004,-3.0098245069478398
63,2012-04,"[-0.0467557246575342, -0.0609926094594594, -0.0966584157017544, 0.0207779813333333, -0.0862537454545454, -0.0810563846153846, 0.0353669132352941, 0.070507805, -0.0723226308641975, 0.0575062239351851]","[0.00203133365397, -0.0402825306131468, -0.0833754772049923, 0.0497346027265739, -0.014249234149147, -0.0736497996997036, 0.0329734727599411, 0.0885763352504779, -0.0674291248740671, 0.0656786964932901]","[0.0385175825309732, 0.016120360123504, -0.0424413908031895, 0.0043456277727204, 0.0029870547054678, -0.0811000868578834, -0.0418282032056679, 0.0539296761091385, -0.003737423878868, 0.0108118380283855]","[-0.0054610939327235, -0.0017956116762498, 0.0060292754813939, -0.0024471570775896, -0.0281809061076592, 0.0393512625133016, 0.0309394047527593, -0.0430203093537672, 0.0224408277022655, -0.0010649848787565]",-0.022616693420339527,1.1346985699193128,0.026084144530863718,0.7605836342000056,0.9355352285102636,0.9033028427653954,-3.5304601718185857
64,2012-05,"[-0.0609926094594594, -0.0966584157017544, 0.0207779813333333, -0.0862537454545454, -0.0810563846153846, 0.0353669132352941, 0.070507805, -0.0723226308641975, 0.0575062239351851, -0.0193559146341463]","[-0.0402825306131468, -0.0833754772049923, 0.0497346027265739, -0.014249234149147, -0.0736497996997036, 0.0329734727599411, 0.0885763352504779, -0.0674291248740671, 0.0656786964932901, 0.0121561544677522]","[0.016120360123504, -0.0424413908031895, 0.0043456277727204, 0.0029870547054678, -0.0811000868578834, -0.0418282032056679, 0.0539296761091385, -0.003737423878868, 0.0108118380283855, 0.0152684484328002]","[-0.0017956116762498, 0.0060292754813939, -0.0024471570775896, -0.0281809061076592, 0.0393512625133016, 0.0309394047527593, -0.0430203093537672, 0.0224408277022655, -0.0010649848787565, -0.012412576666212]",-0.01908988724821671,1.0910999911030514,0.2892100128067485,1.0154057924940616,0.956716418378736,0.935074627568104,-3.543372835551519
65,2012-06,"[-0.0966584157017544, 0.0207779813333333, -0.0862537454545454, -0.0810563846153846, 0.0353669132352941, 0.070507805, -0.0723226308641975, 0.0575062239351851, -0.0193559146341463, -0.068018193902439]","[-0.0833754772049923, 0.0497346027265739, -0.014249234149147, -0.0736497996997036, 0.0329734727599411, 0.0885763352504779, -0.0674291248740671, 0.0656786964932901, 0.0121561544677522, -0.0533501683171774]","[-0.0424413908031895, 0.0043456277727204, 0.0029870547054678, -0.0811000868578834, -0.0418282032056679, 0.0539296761091385, -0.003737423878868, 0.0108118380283855, 0.0152684484328002, -0.0265131507315314]","[0.0060292754813939, -0.0024471570775896, -0.0281809061076592, 0.0393512625133016, 0.0309394047527593, -0.0430203093537672, 0.0224408277022655, -0.0010649848787565, -0.012412576666212, 0.0320156021690937]",-0.020845857891034165,1.1147583519690012,0.1978352992300449,0.8759360014799231,0.9529886775758432,0.9294830163637647,-3.5659086281170764
66,2012-07,"[0.0207779813333333, -0.0862537454545454, -0.0810563846153846, 0.0353669132352941, 0.070507805, -0.0723226308641975, 0.0575062239351851, -0.0193559146341463, -0.068018193902439, -0.0796573622489959]","[0.0497346027265739, -0.014249234149147, -0.0736497996997036, 0.0329734727599411, 0.0885763352504779, -0.0674291248740671, 0.0656786964932901, 0.0121561544677522, -0.0533501683171774, -0.0465644174130905]","[0.0043456277727204, 0.0029870547054678, -0.0811000868578834, -0.0418282032056679, 0.0539296761091385, -0.003737423878868, 0.0108118380283855, 0.0152684484328002, -0.0265131507315314, -0.0301846992317068]","[-0.0024471570775896, -0.0281809061076592, 0.0393512625133016, 0.0309394047527593, -0.0430203093537672, 0.0224408277022655, -0.0010649848787565, -0.012412576666212, 0.0320156021690937, 0.0365615454865105]",-0.02627464249420087,1.2257067331561353,0.2338691051784184,0.9463531127768514,0.9484788463992252,0.9227182695988378,-4.432214417573023
