,month,cash,mkt,smb,vmg,alpha,beta_mkt,beta_smb,beta_vmg,r_squared,r_squared_adj,t_alpha
58,2011-11,"[0.0495796732142857, -0.0619810910447761, -0.0500895514705882, -0.0580644457142857, 0.037041929655712, 0.0586740301369863, 0.0125515081081081, -0.1001927108947368, 0.0737816759999999, -0.0061568662337662]","[0.0444343024710609, 0.0144202214013187, -0.0169563276251946, -0.0737914055881143, 0.0183122834177518, 0.00203133365397, -0.0402825306131468, -0.0833754772049923, 0.0497346027265739, -0.014249234149147]","[0.0436596642081755, -0.0060687513420522, -0.0127145112430134, -0.0184300844014336, 0.0029278084307844, 0.0385175825309732, 0.016120360123504, -0.0424413908031895, 0.0043456277727204, 0.0029870547054678]","[-0.0603999998133497, 0.0181549556270476, 0.0334105817870238, 0.0069885428530151, -0.0137307011251831, -0.0054610939327235, -0.0017956116762498, 0.0060292754813939, -0.0024471570775896, -0.0281809061076592]",-0.004126075150109574,0.47966710886244246,1.280802169065272,-0.1521941775558146,0.7624049058801132,0.6436073588201698,-0.3311997919912319
59,2011-12,"[-0.0619810910447761, -0.0500895514705882, -0.0580644457142857, 0.037041929655712, 0.0586740301369863, 0.0125515081081081, -0.1001927108947368, 0.0737816759999999, -0.0061568662337662, -0.0868470346153846]","[0.0144202214013187, -0.0169563276251946, -0.0737914055881143, 0.0183122834177518, 0.00203133365397, -0.0402825306131468, -0.0833754772049923, 0.0497346027265739, -0.014249234149147, -0.0736497996997036]","[-0.0060687513420522, -0.0127145112430134, -0.0184300844014336, 0.0029278084307844, 0.0385175825309732, 0.016120360123504, -0.0424413908031895, 0.0043456277727204, 0.0029870547054678, -0.0811000868578834]","[0.0181549556270476, 0.0334105817870238, 0.0069885428530151, -0.0137307011251831, -0.0054610939327235, -0.0017956116762498, 0.0060292754813939, -0.0024471570775896, -0.0281809061076592, 0.0393512625133016]",0.005426049844124715,0.6278450630143552,0.6503693329277116,-0.6967308767054198,0.7658009975139874,0.6487014962709812,0.41367495867609566
60,2012-01,"[-0.0500895514705882, -0.0580644457142857, 0.037041929655712, 0.0586740301369863, 0.0125515081081081, -0.1001927108947368, 0.0737816759999999, -0.0061568662337662, -0.0868470346153846, -0.0707801205882353]","[-0.0169563276251946, -0.0737914055881143, 0.0183122834177518, 0.00203133365397, -0.0402825306131468, -0.0833754772049923, 0.0497346027265739, -0.014249234149147, -0.0736497996997036, 0.0329734727599411]","[-0.0127145112430134, -0.0184300844014336, 0.0029278084307844, 0.0385175825309732, 0.016120360123504, -0.0424413908031895, 0.0043456277727204, 0.0029870547054678, -0.0811000868578834, -0.0418282032056679]","[0.0334105817870238, 0.0069885428530151, -0.0137307011251831, -0.0054610939327235, -0.0017956116762498, 0.0060292754813939, -0.0024471570775896, -0.0281809061076592, 0.0393512625133016, 0.0309394047527593]",0.007338080919328898,0.5104612779758233,0.9879321580111081,-0.48728318017261574,0.8236523544885317,0.7354785317327975,0.6425211593109942
61,2012-02,"[-0.0580644457142857, 0.037041929655712, 0.0586740301369863, 0.0125515081081081, -0.1001927108947368, 0.0737816759999999, -0.0061568662337662, -0.0868470346153846, -0.0707801205882353, 0.11927159625]","[-0.0737914055881143, 0.0183122834177518, 0.00203133365397, -0.0402825306131468, -0.0833754772049923, 0.0497346027265739, -0.014249234149147, -0.0736497996997036, 0.0329734727599411, 0.0885763352504779]","[-0.0184300844014336, 0.0029278084307844, 0.0385175825309732, 0.016120360123504, -0.0424413908031895, 0.0043456277727204, 0.0029870547054678, -0.0811000868578834, -0.0418282032056679, 0.0539296761091385]","[0.0069885428530151, -0.0137307011251831, -0.0054610939327235, -0.0017956116762498, 0.0060292754813939, -0.0024471570775896, -0.0281809061076592, 0.0393512625133016, 0.0309394047527593, -0.0430203093537672]",0.010376001758505223,0.48607768869622725,1.216914642945569,-0.012351446180796977,0.891196367438517,0.8367945511577756,1.0017419820338829
62,2012-03,"[0.037041929655712, 0.0586740301369863, 0.0125515081081081, -0.1001927108947368, 0.0737816759999999, -0.0061568662337662, -0.0868470346153846, -0.0707801205882353, 0.11927159625, -0.0418651641975308]","[0.0183122834177518, 0.00203133365397, -0.0402825306131468, -0.0833754772049923, 0.0497346027265739, -0.014249234149147, -0.0736497996997036, 0.0329734727599411, 0.0885763352504779, -0.0674291248740671]","[0.0029278084307844, 0.0385175825309732, 0.016120360123504, -0.0424413908031895, 0.0043456277727204, 0.0029870547054678, -0.0811000868578834, -0.0418282032056679, 0.0539296761091385, -0.003737423878868]","[-0.0137307011251831, -0.0054610939327235, -0.0017956116762498, 0.0060292754813939, -0.0024471570775896, -0.0281809061076592, 0.0393512625133016, 0.0309394047527593, -0.0430203093537672, 0.0224408277022655]",0.009553500479258265,0.4935404685963122,1.1184898310025684,-0.17087060636004092,0.8865971757328795,0.8298957635993194,0.9648612377212704
63,2012-04,"[0.0586740301369863, 0.0125515081081081, -0.1001927108947368, 0.0737816759999999, -0.0061568662337662, -0.0868470346153846, -0.0707801205882353, 0.11927159625, -0.0418651641975308, 0.0275492251851851]","[0.00203133365397, -0.0402825306131468, -0.0833754772049923, 0.0497346027265739, -0.014249234149147, -0.0736497996997036, 0.0329734727599411, 0.0885763352504779, -0.0674291248740671, 0.0656786964932901]","[0.0385175825309732, 0.016120360123504, -0.0424413908031895, 0.0043456277727204, 0.0029870547054678, -0.0811000868578834, -0.0418282032056679, 0.0539296761091385, -0.003737423878868, 0.0108118380283855]","[-0.0054610939327235, -0.0017956116762498, 0.0060292754813939, -0.0024471570775896, -0.0281809061076592, 0.0393512625133016, 0.0309394047527593, -0.0430203093537672, 0.0224408277022655, -0.0010649848787565]",0.005438967277579622,0.4168718715248176,1.1466998090539042,-0.18568659503501866,0.8800526928102376,0.8200790392153563,0.54935846651231
64,2012-05,"[0.0125515081081081, -0.1001927108947368, 0.0737816759999999, -0.0061568662337662, -0.0868470346153846, -0.0707801205882353, 0.11927159625, -0.0418651641975308, 0.0275492251851851, 0.0503886573170731]","[-0.0402825306131468, -0.0833754772049923, 0.0497346027265739, -0.014249234149147, -0.0736497996997036, 0.0329734727599411, 0.0885763352504779, -0.0674291248740671, 0.0656786964932901, 0.0121561544677522]","[0.016120360123504, -0.0424413908031895, 0.0043456277727204, 0.0029870547054678, -0.0811000868578834, -0.0418282032056679, 0.0539296761091385, -0.003737423878868, 0.0108118380283855, 0.0152684484328002]","[-0.0017956116762498, 0.0060292754813939, -0.0024471570775896, -0.0281809061076592, 0.0393512625133016, 0.0309394047527593, -0.0430203093537672, 0.0224408277022655, -0.0010649848787565, -0.012412576666212]",0.006506717685800372,0.423874857854441,1.0963044526522225,-0.27854449065044157,0.8710030003001572,0.8065045004502358,0.6196826513016916
65,2012-06,"[-0.1001927108947368, 0.0737816759999999, -0.0061568662337662, -0.0868470346153846, -0.0707801205882353, 0.11927159625, -0.0418651641975308, 0.0275492251851851, 0.0503886573170731, -0.0100718719512195]","[-0.0833754772049923, 0.0497346027265739, -0.014249234149147, -0.0736497996997036, 0.0329734727599411, 0.0885763352504779, -0.0674291248740671, 0.0656786964932901, 0.0121561544677522, -0.0533501683171774]","[-0.0424413908031895, 0.0043456277727204, 0.0029870547054678, -0.0811000868578834, -0.0418282032056679, 0.0539296761091385, -0.003737423878868, 0.0108118380283855, 0.0152684484328002, -0.0265131507315314]","[0.0060292754813939, -0.0024471570775896, -0.0281809061076592, 0.0393512625133016, 0.0309394047527593, -0.0430203093537672, 0.0224408277022655, -0.0010649848787565, -0.012412576666212, 0.0320156021690937]",0.011026291325669511,0.3671892463321296,1.3288158243865669,0.10218860676330026,0.8415495932087542,0.7623243898131313,0.9190468635123522
66,2012-07,"[0.0737816759999999, -0.0061568662337662, -0.0868470346153846, -0.0707801205882353, 0.11927159625, -0.0418651641975308, 0.0275492251851851, 0.0503886573170731, -0.0100718719512195, -0.0617894189759036]","[0.0497346027265739, -0.014249234149147, -0.0736497996997036, 0.0329734727599411, 0.0885763352504779, -0.0674291248740671, 0.0656786964932901, 0.0121561544677522, -0.0533501683171774, -0.0465644174130905]","[0.0043456277727204, 0.0029870547054678, -0.0811000868578834, -0.0418282032056679, 0.0539296761091385, -0.003737423878868, 0.0108118380283855, 0.0152684484328002, -0.0265131507315314, -0.0301846992317068]","[-0.0024471570775896, -0.0281809061076592, 0.0393512625133016, 0.0309394047527593, -0.0430203093537672, 0.0224408277022655, -0.0010649848787565, -0.012412576666212, 0.0320156021690937, 0.0365615454865105]",0.012553636980400025,0.28112015605940494,1.0236197805368792,-0.43197863665588554,0.8376157194089903,0.7564235791134855,1.1084028045195964
67,2012-08,"[-0.0061568662337662, -0.0868470346153846, -0.0707801205882353, 0.11927159625, -0.0418651641975308, 0.0275492251851851, 0.0503886573170731, -0.0100718719512195, -0.0617894189759036, 0.0297400933473389]","[-0.014249234149147, -0.0736497996997036, 0.0329734727599411, 0.0885763352504779, -0.0674291248740671, 0.0656786964932901, 0.0121561544677522, -0.0533501683171774, -0.0465644174130905, -0.0174071164841011]","[0.0029870547054678, -0.0811000868578834, -0.0418282032056679, 0.0539296761091385, -0.003737423878868, 0.0108118380283855, 0.0152684484328002, -0.0265131507315314, -0.0301846992317068, 0.0461790830080593]","[-0.0281809061076592, 0.0393512625133016, 0.0309394047527593, -0.0430203093537672, 0.0224408277022655, -0.0010649848787565, -0.012412576666212, 0.0320156021690937, 0.0365615454865105, -0.0218107324830333]",0.0042586849096554955,0.2567966399666578,0.8296407018097456,-0.5358962982346086,0.8565240674929696,0.7847861012394544,0.44751561533807
68,2012-09,"[-0.0868470346153846, -0.0707801205882353, 0.11927159625, -0.0418651641975308, 0.0275492251851851, 0.0503886573170731, -0.0100718719512195, -0.0617894189759036, 0.0297400933473389, -0.0030616223529411]","[-0.0736497996997036, 0.0329734727599411, 0.0885763352504779, -0.0674291248740671, 0.0656786964932901, 0.0121561544677522, -0.0533501683171774, -0.0465644174130905, -0.0174071164841011, 0.0120074361397279]","[-0.0811000868578834, -0.0418282032056679, 0.0539296761091385, -0.003737423878868, 0.0108118380283855, 0.0152684484328002, -0.0265131507315314, -0.0301846992317068, 0.0461790830080593, -0.0315496642467941]","[0.0393512625133016, 0.0309394047527593, -0.0430203093537672, 0.0224408277022655, -0.0010649848787565, -0.012412576666212, 0.0320156021690937, 0.0365615454865105, -0.0218107324830333, -0.0163786596630338]",0.008481147641065076,0.15212117194220603,0.6200367822941262,-1.0524232285539943,0.8880439928775297,0.8320659893162945,0.9935857130879645
69,2012-10,"[-0.0707801205882353, 0.11927159625, -0.0418651641975308, 0.0275492251851851, 0.0503886573170731, -0.0100718719512195, -0.0617894189759036, 0.0297400933473389, -0.0030616223529411, 0.0002545529411764]","[0.0329734727599411, 0.0885763352504779, -0.0674291248740671, 0.0656786964932901, 0.0121561544677522, -0.0533501683171774, -0.0465644174130905, -0.0174071164841011, 0.0120074361397279, -0.0079900195125235]","[-0.0418282032056679, 0.0539296761091385, -0.003737423878868, 0.0108118380283855, 0.0152684484328002, -0.0265131507315314, -0.0301846992317068, 0.0461790830080593, -0.0315496642467941, 0.0095078143727153]","[0.0309394047527593, -0.0430203093537672, 0.0224408277022655, -0.0010649848787565, -0.012412576666212, 0.0320156021690937, 0.0365615454865105, -0.0218107324830333, -0.0163786596630338, 0.0077000472458841]",0.006915259623019695,0.18065533097048098,0.7073789932155181,-0.9785089778140097,0.8624356291741151,0.7936534437611726,0.8115203424630276
70,2012-11,"[0.11927159625, -0.0418651641975308, 0.0275492251851851, 0.0503886573170731, -0.0100718719512195, -0.0617894189759036, 0.0297400933473389, -0.0030616223529411, 0.0002545529411764, -0.1121838919941192]","[0.0885763352504779, -0.0674291248740671, 0.0656786964932901, 0.0121561544677522, -0.0533501683171774, -0.0465644174130905, -0.0174071164841011, 0.0120074361397279, -0.0079900195125235, -0.0634029428895962]","[0.0539296761091385, -0.003737423878868, 0.0108118380283855, 0.0152684484328002, -0.0265131507315314, -0.0301846992317068, 0.0461790830080593, -0.0315496642467941, 0.0095078143727153, -0.0601538814081155]","[-0.0430203093537672, 0.0224408277022655, -0.0010649848787565, -0.012412576666212, 0.0320156021690937, 0.0365615454865105, -0.0218107324830333, -0.0163786596630338, 0.0077000472458841, 0.0142719692575316]",0.005774191611710427,0.527760737193545,0.9636386324167721,-0.1445337280335327,0.8892283005980952,0.8338424508971428,0.6914426035963335
71,2012-12,"[-0.0418651641975308, 0.0275492251851851, 0.0503886573170731, -0.0100718719512195, -0.0617894189759036, 0.0297400933473389, -0.0030616223529411, 0.0002545529411764, -0.1121838919941192, 0.1646252465116279]","[-0.0674291248740671, 0.0656786964932901, 0.0121561544677522, -0.0533501683171774, -0.0465644174130905, -0.0174071164841011, 0.0120074361397279, -0.0079900195125235, -0.0634029428895962, 0.1460843182019546]","[-0.003737423878868, 0.0108118380283855, 0.0152684484328002, -0.0265131507315314, -0.0301846992317068, 0.0461790830080593, -0.0315496642467941, 0.0095078143727153, -0.0601538814081155, -0.008136358616299]","[0.0224408277022655, -0.0010649848787565, -0.012412576666212, 0.0320156021690937, 0.0365615454865105, -0.0218107324830333, -0.0163786596630338, 0.0077000472458841, 0.0142719692575316, -0.0257525572942813]",0.011814774315227587,0.8948126122113114,0.7212526200514456,0.004294309003372909,0.8670381316099531,0.8005571974149297,1.0839876039323855
72,2013-01,"[0.0275492251851851, 0.0503886573170731, -0.0100718719512195, -0.0617894189759036, 0.0297400933473389, -0.0030616223529411, 0.0002545529411764, -0.1121838919941192, 0.1646252465116279, 0.0539390953488372]","[0.0656786964932901, 0.0121561544677522, -0.0533501683171774, -0.0465644174130905, -0.0174071164841011, 0.0120074361397279, -0.0079900195125235, -0.0634029428895962, 0.1460843182019546, 0.0623051959415665]","[0.0108118380283855, 0.0152684484328002, -0.0265131507315314, -0.0301846992317068, 0.0461790830080593, -0.0315496642467941, 0.0095078143727153, -0.0601538814081155, -0.008136358616299, 0.0081489582798321]","[-0.0010649848787565, -0.012412576666212, 0.0320156021690937, 0.0365615454865105, -0.0218107324830333, -0.0163786596630338, 0.0077000472458841, 0.0142719692575316, -0.0257525572942813, -0.0313700583656161]",0.008843130152950216,0.9158841818994792,0.7116735873061627,0.10599586643503979,0.8618260754492341,0.792739113173851,0.7832397801051124
73,2013-02,"[0.0503886573170731, -0.0100718719512195, -0.0617894189759036, 0.0297400933473389, -0.0030616223529411, 0.0002545529411764, -0.1121838919941192, 0.1646252465116279, 0.0539390953488372, 0.0537063105882353]","[0.0121561544677522, -0.0533501683171774, -0.0465644174130905, -0.0174071164841011, 0.0120074361397279, -0.0079900195125235, -0.0634029428895962, 0.1460843182019546, 0.0623051959415665, -0.0169692897746978]","[0.0152684484328002, -0.0265131507315314, -0.0301846992317068, 0.0461790830080593, -0.0315496642467941, 0.0095078143727153, -0.0601538814081155, -0.008136358616299, 0.0081489582798321, 0.0366859848500725]","[-0.012412576666212, 0.0320156021690937, 0.0365615454865105, -0.0218107324830333, -0.0163786596630338, 0.0077000472458841, 0.0142719692575316, -0.0257525572942813, -0.0313700583656161, -0.0348596676527735]",0.01976192037645242,1.0070185633097941,1.0160995008892988,0.34066065275155266,0.9135611190453331,0.8703416785679996,2.1165326779600218
74,2013-03,"[-0.0100718719512195, -0.0617894189759036, 0.0297400933473389, -0.0030616223529411, 0.0002545529411764, -0.1121838919941192, 0.1646252465116279, 0.0539390953488372, 0.0537063105882353, -0.0072998011363636]","[-0.0533501683171774, -0.0465644174130905, -0.0174071164841011, 0.0120074361397279, -0.0079900195125235, -0.0634029428895962, 0.1460843182019546, 0.0623051959415665, -0.0169692897746978, -0.0425536674114604]","[-0.0265131507315314, -0.0301846992317068, 0.0461790830080593, -0.0315496642467941, 0.0095078143727153, -0.0601538814081155, -0.008136358616299, 0.0081489582798321, 0.0366859848500725, -0.0037877578939797]","[0.0320156021690937, 0.0365615454865105, -0.0218107324830333, -0.0163786596630338, 0.0077000472458841, 0.0142719692575316, -0.0257525572942813, -0.0313700583656161, -0.0348596676527735, -0.0215257011774385]",0.019518323589102136,0.9306315034359617,0.9198744558502946,0.10471716874399045,0.9027903151199453,0.8541854726799181,1.8796044943177768
75,2013-04,"[-0.0617894189759036, 0.0297400933473389, -0.0030616223529411, 0.0002545529411764, -0.1121838919941192, 0.1646252465116279, 0.0539390953488372, 0.0537063105882353, -0.0072998011363636, 0.0087541195402298]","[-0.0465644174130905, -0.0174071164841011, 0.0120074361397279, -0.0079900195125235, -0.0634029428895962, 0.1460843182019546, 0.0623051959415665, -0.0169692897746978, -0.0425536674114604, -0.0059853068356159]","[-0.0301846992317068, 0.0461790830080593, -0.0315496642467941, 0.0095078143727153, -0.0601538814081155, -0.008136358616299, 0.0081489582798321, 0.0366859848500725, -0.0037877578939797, -0.0049853583402648]","[0.0365615454865105, -0.0218107324830333, -0.0163786596630338, 0.0077000472458841, 0.0142719692575316, -0.0257525572942813, -0.0313700583656161, -0.0348596676527735, -0.0215257011774385, 0.011155008309995]",0.011867222849432651,0.9294638703249863,0.8560469364061957,-0.27596274495067175,0.9521376335147596,0.9282064502721393,1.6278741739359488
76,2013-05,"[0.0297400933473389, -0.0030616223529411, 0.0002545529411764, -0.1121838919941192, 0.1646252465116279, 0.0539390953488372, 0.0537063105882353, -0.0072998011363636, 0.0087541195402298, 0.1797915275862069]","[-0.0174071164841011, 0.0120074361397279, -0.0079900195125235, -0.0634029428895962, 0.1460843182019546, 0.0623051959415665, -0.0169692897746978, -0.0425536674114604, -0.0059853068356159, 0.0986294947639348]","[0.0461790830080593, -0.0315496642467941, 0.0095078143727153, -0.0601538814081155, -0.008136358616299, 0.0081489582798321, 0.0366859848500725, -0.0037877578939797, -0.0049853583402648, 0.0567083508160144]","[-0.0218107324830333, -0.0163786596630338, 0.0077000472458841, 0.0142719692575316, -0.0257525572942813, -0.0313700583656161, -0.0348596676527735, -0.0215257011774385, 0.011155008309995, -0.0647187017924834]",0.00944379221467773,0.9262017006041027,0.8435847222300807,-0.4378484027609636,0.9649856400646533,0.9474784600969799,1.0595735004665703
77,2013-06,"[-0.0030616223529411, 0.0002545529411764, -0.1121838919941192, 0.1646252465116279, 0.0539390953488372, 0.0537063105882353, -0.0072998011363636, 0.0087541195402298, 0.1797915275862069, -0.0664977423529411]","[0.0120074361397279, -0.0079900195125235, -0.0634029428895962, 0.1460843182019546, 0.0623051959415665, -0.0169692897746978, -0.0425536674114604, -0.0059853068356159, 0.0986294947639348, -0.139882469984905]","[-0.0315496642467941, 0.0095078143727153, -0.0601538814081155, -0.008136358616299, 0.0081489582798321, 0.0366859848500725, -0.0037877578939797, -0.0049853583402648, 0.0567083508160144, -0.032581426644189]","[-0.0163786596630338, 0.0077000472458841, 0.0142719692575316, -0.0257525572942813, -0.0313700583656161, -0.0348596676527735, -0.0215257011774385, 0.011155008309995, -0.0647187017924834, -0.0049508108847461]",0.01267547027230622,0.684669031570063,0.753934286642967,-0.8356522991431835,0.9344079122306799,0.9016118683460198,0.8895223352896644
78,2013-07,"[0.0002545529411764, -0.1121838919941192, 0.1646252465116279, 0.0539390953488372, 0.0537063105882353, -0.0072998011363636, 0.0087541195402298, 0.1797915275862069, -0.0664977423529411, 0.1011006813953488]","[-0.0079900195125235, -0.0634029428895962, 0.1460843182019546, 0.0623051959415665, -0.0169692897746978, -0.0425536674114604, -0.0059853068356159, 0.0986294947639348, -0.139882469984905, 0.0367572144417382]","[0.0095078143727153, -0.0601538814081155, -0.008136358616299, 0.0081489582798321, 0.0366859848500725, -0.0037877578939797, -0.0049853583402648, 0.0567083508160144, -0.032581426644189, 0.0038445158648938]","[0.0077000472458841, 0.0142719692575316, -0.0257525572942813, -0.0313700583656161, -0.0348596676527735, -0.0215257011774385, 0.011155008309995, -0.0647187017924834, -0.0049508108847461, -0.0933478022434182]",0.015981377062985656,0.7070577184362836,0.7673597004982551,-0.6778168860401473,0.938254703300712,0.907382054951068,1.3139663722383137
79,2013-08,"[-0.1121838919941192, 0.1646252465116279, 0.0539390953488372, 0.0537063105882353, -0.0072998011363636, 0.0087541195402298, 0.1797915275862069, -0.0664977423529411, 0.1011006813953488, 0.0501819825581395]","[-0.0634029428895962, 0.1460843182019546, 0.0623051959415665, -0.0169692897746978, -0.0425536674114604, -0.0059853068356159, 0.0986294947639348, -0.139882469984905, 0.0367572144417382, 0.0670296013778243]","[-0.0601538814081155, -0.008136358616299, 0.0081489582798321, 0.0366859848500725, -0.0037877578939797, -0.0049853583402648, 0.0567083508160144, -0.032581426644189, 0.0038445158648938, 0.033476033368873]","[0.0142719692575316, -0.0257525572942813, -0.0313700583656161, -0.0348596676527735, -0.0215257011774385, 0.011155008309995, -0.0647187017924834, -0.0049508108847461, -0.0933478022434182, -0.015151858063733]",0.009044306083719006,0.6751619770214702,0.5897221660452475,-0.8359135655008711,0.9141325193489624,0.8711987790234437,0.6149123458950961
80,2013-09,"[0.1646252465116279, 0.0539390953488372, 0.0537063105882353, -0.0072998011363636, 0.0087541195402298, 0.1797915275862069, -0.0664977423529411, 0.1011006813953488, 0.0501819825581395, 0.1256283418604651]","[0.1460843182019546, 0.0623051959415665, -0.0169692897746978, -0.0425536674114604, -0.0059853068356159, 0.0986294947639348, -0.139882469984905, 0.0367572144417382, 0.0670296013778243, 0.0562584567225935]","[-0.008136358616299, 0.0081489582798321, 0.0366859848500725, -0.0037877578939797, -0.0049853583402648, 0.0567083508160144, -0.032581426644189, 0.0038445158648938, 0.033476033368873, -0.0990212335594356]","[-0.0257525572942813, -0.0313700583656161, -0.0348596676527735, -0.0215257011774385, 0.011155008309995, -0.0647187017924834, -0.0049508108847461, -0.0933478022434182, -0.015151858063733, -0.1982775402540382]",0.021080490812919295,0.6855073336735718,0.43866236246372603,-0.580572766901889,0.9066582566958433,0.8599873850437649,1.6082070071944041
81,2013-10,"[0.0539390953488372, 0.0537063105882353, -0.0072998011363636, 0.0087541195402298, 0.1797915275862069, -0.0664977423529411, 0.1011006813953488, 0.0501819825581395, 0.1256283418604651, -0.05441032]","[0.0623051959415665, -0.0169692897746978, -0.0425536674114604, -0.0059853068356159, 0.0986294947639348, -0.139882469984905, 0.0367572144417382, 0.0670296013778243, 0.0562584567225935, -0.0041590523188212]","[0.0081489582798321, 0.0366859848500725, -0.0037877578939797, -0.0049853583402648, 0.0567083508160144, -0.032581426644189, 0.0038445158648938, 0.033476033368873, -0.0990212335594356, 0.004277563883177]","[-0.0313700583656161, -0.0348596676527735, -0.0215257011774385, 0.011155008309995, -0.0647187017924834, -0.0049508108847461, -0.0933478022434182, -0.015151858063733, -0.1982775402540382, 0.0243432517774632]",-0.006413391394597663,0.3021757101233604,1.0376895268462882,-1.1021284672688823,0.9428640965517361,0.9142961448276041,-0.6146578496347057
82,2013-11,"[0.0537063105882353, -0.0072998011363636, 0.0087541195402298, 0.1797915275862069, -0.0664977423529411, 0.1011006813953488, 0.0501819825581395, 0.1256283418604651, -0.05441032, 0.1244861081395349]","[-0.0169692897746978, -0.0425536674114604, -0.0059853068356159, 0.0986294947639348, -0.139882469984905, 0.0367572144417382, 0.0670296013778243, 0.0562584567225935, -0.0041590523188212, 0.0517389606381102]","[0.0366859848500725, -0.0037877578939797, -0.0049853583402648, 0.0567083508160144, -0.032581426644189, 0.0038445158648938, 0.033476033368873, -0.0990212335594356, 0.004277563883177, 0.0214730785647408]","[-0.0348596676527735, -0.0215257011774385, 0.011155008309995, -0.0647187017924834, -0.0049508108847461, -0.0933478022434182, -0.015151858063733, -0.1982775402540382, 0.0243432517774632, -0.0773763121839106]",-0.006017481870429043,0.3041495874249943,1.0541832384344627,-1.1122087289384641,0.9476676730740131,0.9215015096110197,-0.5216474029677013
83,2013-12,"[-0.0072998011363636, 0.0087541195402298, 0.1797915275862069, -0.0664977423529411, 0.1011006813953488, 0.0501819825581395, 0.1256283418604651, -0.05441032, 0.1244861081395349, -0.0207494604651162]","[-0.0425536674114604, -0.0059853068356159, 0.0986294947639348, -0.139882469984905, 0.0367572144417382, 0.0670296013778243, 0.0562584567225935, -0.0041590523188212, 0.0517389606381102, -0.0442865819834561]","[-0.0037877578939797, -0.0049853583402648, 0.0567083508160144, -0.032581426644189, 0.0038445158648938, 0.033476033368873, -0.0990212335594356, 0.004277563883177, 0.0214730785647408, 0.0099313208573462]","[-0.0215257011774385, 0.011155008309995, -0.0647187017924834, -0.0049508108847461, -0.0933478022434182, -0.015151858063733, -0.1982775402540382, 0.0243432517774632, -0.0773763121839106, 0.0129102184286319]",-0.006799071157785204,0.23850323907529958,1.1764886961696153,-1.1804513314114753,0.955255173862202,0.932882760793303,-0.6386919724554475
84,2014-01,"[0.0087541195402298, 0.1797915275862069, -0.0664977423529411, 0.1011006813953488, 0.0501819825581395, 0.1256283418604651, -0.05441032, 0.1244861081395349, -0.0207494604651162, 0.1148091961373964]","[-0.0059853068356159, 0.0986294947639348, -0.139882469984905, 0.0367572144417382, 0.0670296013778243, 0.0562584567225935, -0.0041590523188212, 0.0517389606381102, -0.0442865819834561, 0.0020194195532929]","[-0.0049853583402648, 0.0567083508160144, -0.032581426644189, 0.0038445158648938, 0.033476033368873, -0.0990212335594356, 0.004277563883177, 0.0214730785647408, 0.0099313208573462, 0.008609045579168]","[0.011155008309995, -0.0647187017924834, -0.0049508108847461, -0.0933478022434182, -0.015151858063733, -0.1982775402540382, 0.0243432517774632, -0.0773763121839106, 0.0129102184286319, -0.136709082792095]",0.0004077294119819476,0.4062824936733748,0.8741239405880507,-0.9398470099227275,0.9399103703289151,0.9098655554933727,0.03490247743322366
85,2014-02,"[0.1797915275862069, -0.0664977423529411, 0.1011006813953488, 0.0501819825581395, 0.1256283418604651, -0.05441032, 0.1244861081395349, -0.0207494604651162, 0.1148091961373964, 0.0027080228915662]","[0.0986294947639348, -0.139882469984905, 0.0367572144417382, 0.0670296013778243, 0.0562584567225935, -0.0041590523188212, 0.0517389606381102, -0.0442865819834561, 0.0020194195532929, 0.0116830783911432]","[0.0567083508160144, -0.032581426644189, 0.0038445158648938, 0.033476033368873, -0.0990212335594356, 0.004277563883177, 0.0214730785647408, 0.0099313208573462, 0.008609045579168, 0.0228036722876361]","[-0.0647187017924834, -0.0049508108847461, -0.0933478022434182, -0.015151858063733, -0.1982775402540382, 0.0243432517774632, -0.0773763121839106, 0.0129102184286319, -0.136709082792095, -0.0320469197392364]",-0.01332180568100829,0.360686708545614,0.9346011507521608,-1.0484748684601897,0.9220246636161393,0.883036995424209,-0.8708328491997887
86,2014-03,"[-0.0664977423529411, 0.1011006813953488, 0.0501819825581395, 0.1256283418604651, -0.05441032, 0.1244861081395349, -0.0207494604651162, 0.1148091961373964, 0.0027080228915662, -0.0640994287815126]","[-0.139882469984905, 0.0367572144417382, 0.0670296013778243, 0.0562584567225935, -0.0041590523188212, 0.0517389606381102, -0.0442865819834561, 0.0020194195532929, 0.0116830783911432, -0.0128566308608544]","[-0.032581426644189, 0.0038445158648938, 0.033476033368873, -0.0990212335594356, 0.004277563883177, 0.0214730785647408, 0.0099313208573462, 0.008609045579168, 0.0228036722876361, 0.012738548551323]","[-0.0049508108847461, -0.0933478022434182, -0.015151858063733, -0.1982775402540382, 0.0243432517774632, -0.0773763121839106, 0.0129102184286319, -0.136709082792095, -0.0320469197392364, 0.0463007402813456]",-0.01720077851941837,0.2810768426290829,0.7576422962526348,-1.031573293439838,0.9488245128231594,0.9232367692347391,-1.7522821359522092
