,month,cashdebt,mkt,smb,vmg,alpha,beta_mkt,beta_smb,beta_vmg,r_squared,r_squared_adj,t_alpha
38,2010-03,"[0.054115549122807, 0.1043316107142857, -0.0828442964285714, 0.0603952642857142, 0.1000786709090909, 0.1138634714285714, 0.0333426428571428, 0.0078599875, 0.0238198063829787, 0.0144340973370927]","[0.1613322491060753, 0.1481464019946289, -0.1338430795293113, 0.0429462107709733, 0.0737722822809532, 0.0491933651919649, 0.0258006311441074, -0.0777210762712709, 0.0274106194575866, 0.0272943038265801]","[-0.0380053551365634, -0.0718742578273867, 0.0700290498307535, -0.0061307359685849, 0.0410123606431124, 0.0652918254509563, 0.0047145019755575, 0.0632007918802313, 0.0443847254704237, 0.0241911500617126]","[0.0516487507436096, -0.1421515283955506, 0.036753210653119, 0.0341727029645552, -0.0118360056090305, -0.0433368812068614, 0.0127490473053749, -0.0191984097925261, -0.0196954186626991, 0.0109056441671542]",0.0008612323832311954,0.7354990606449142,0.6908844474846617,-0.3506312342948331,0.8287912970442121,0.743186945566318,0.05620761756321078
39,2010-04,"[0.1043316107142857, -0.0828442964285714, 0.0603952642857142, 0.1000786709090909, 0.1138634714285714, 0.0333426428571428, 0.0078599875, 0.0238198063829787, 0.0144340973370927, -0.0016630543859649]","[0.1481464019946289, -0.1338430795293113, 0.0429462107709733, 0.0737722822809532, 0.0491933651919649, 0.0258006311441074, -0.0777210762712709, 0.0274106194575866, 0.0272943038265801, -0.0663415864930702]","[-0.0718742578273867, 0.0700290498307535, -0.0061307359685849, 0.0410123606431124, 0.0652918254509563, 0.0047145019755575, 0.0632007918802313, 0.0443847254704237, 0.0241911500617126, -0.0073610090685332]","[-0.1421515283955506, 0.036753210653119, 0.0341727029645552, -0.0118360056090305, -0.0433368812068614, 0.0127490473053749, -0.0191984097925261, -0.0196954186626991, 0.0109056441671542, -0.0203300849198383]",0.01702192776851627,0.6968985441007333,0.3984141223958607,-0.19434392018527247,0.8333595380433358,0.7500393070650038,1.2790145517999232
40,2010-05,"[-0.0828442964285714, 0.0603952642857142, 0.1000786709090909, 0.1138634714285714, 0.0333426428571428, 0.0078599875, 0.0238198063829787, 0.0144340973370927, -0.0016630543859649, -0.0216379086206896]","[-0.1338430795293113, 0.0429462107709733, 0.0737722822809532, 0.0491933651919649, 0.0258006311441074, -0.0777210762712709, 0.0274106194575866, 0.0272943038265801, -0.0663415864930702, -0.0569074484614739]","[0.0700290498307535, -0.0061307359685849, 0.0410123606431124, 0.0652918254509563, 0.0047145019755575, 0.0632007918802313, 0.0443847254704237, 0.0241911500617126, -0.0073610090685332, 0.0027093223950597]","[0.036753210653119, 0.0341727029645552, -0.0118360056090305, -0.0433368812068614, 0.0127490473053749, -0.0191984097925261, -0.0196954186626991, 0.0109056441671542, -0.0203300849198383, -0.0239484786921718]",0.023092194070975517,0.7204015923340242,0.1885116039700433,-0.5362494265050498,0.8603294802752814,0.7904942204129222,1.9188623078046898
41,2010-06,"[0.0603952642857142, 0.1000786709090909, 0.1138634714285714, 0.0333426428571428, 0.0078599875, 0.0238198063829787, 0.0144340973370927, -0.0016630543859649, -0.0216379086206896, -0.0647091965517241]","[0.0429462107709733, 0.0737722822809532, 0.0491933651919649, 0.0258006311441074, -0.0777210762712709, 0.0274106194575866, 0.0272943038265801, -0.0663415864930702, -0.0569074484614739, -0.0539916903530347]","[-0.0061307359685849, 0.0410123606431124, 0.0652918254509563, 0.0047145019755575, 0.0632007918802313, 0.0443847254704237, 0.0241911500617126, -0.0073610090685332, 0.0027093223950597, -0.0342110050283048]","[0.0341727029645552, -0.0118360056090305, -0.0433368812068614, 0.0127490473053749, -0.0191984097925261, -0.0196954186626991, 0.0109056441671542, -0.0203300849198383, -0.0239484786921718, 0.0056903817284994]",0.014630102858273718,0.7042952780044606,0.5030874468897348,-0.34731692924949586,0.810717515102908,0.716076272654362,1.32546514224548
42,2010-07,"[0.1000786709090909, 0.1138634714285714, 0.0333426428571428, 0.0078599875, 0.0238198063829787, 0.0144340973370927, -0.0016630543859649, -0.0216379086206896, -0.0647091965517241, 0.0919090316666666]","[0.0737722822809532, 0.0491933651919649, 0.0258006311441074, -0.0777210762712709, 0.0274106194575866, 0.0272943038265801, -0.0663415864930702, -0.0569074484614739, -0.0539916903530347, 0.1242977849548768]","[0.0410123606431124, 0.0652918254509563, 0.0047145019755575, 0.0632007918802313, 0.0443847254704237, 0.0241911500617126, -0.0073610090685332, 0.0027093223950597, -0.0342110050283048, 0.0439725631858542]","[-0.0118360056090305, -0.0433368812068614, 0.0127490473053749, -0.0191984097925261, -0.0196954186626991, 0.0109056441671542, -0.0203300849198383, -0.0239484786921718, 0.0056903817284994, 0.0021789308005409]",0.003734591016995019,0.6258971273014908,0.46458732705852623,-0.9287307569703962,0.888808696175736,0.833213044263604,0.3833564610088039
43,2010-08,"[0.1138634714285714, 0.0333426428571428, 0.0078599875, 0.0238198063829787, 0.0144340973370927, -0.0016630543859649, -0.0216379086206896, -0.0647091965517241, 0.0919090316666666, 0.0777726524590163]","[0.0491933651919649, 0.0258006311441074, -0.0777210762712709, 0.0274106194575866, 0.0272943038265801, -0.0663415864930702, -0.0569074484614739, -0.0539916903530347, 0.1242977849548768, 0.0343060746179019]","[0.0652918254509563, 0.0047145019755575, 0.0632007918802313, 0.0443847254704237, 0.0241911500617126, -0.0073610090685332, 0.0027093223950597, -0.0342110050283048, 0.0439725631858542, 0.0581958870545581]","[-0.0433368812068614, 0.0127490473053749, -0.0191984097925261, -0.0196954186626991, 0.0109056441671542, -0.0203300849198383, -0.0239484786921718, 0.0056903817284994, 0.0021789308005409, -0.0593250775332789]",0.0018616431222591937,0.5413709934517763,0.5382232583254125,-0.6198439059239773,0.8874408477545062,0.8311612716317592,0.19502713508529818
44,2010-09,"[0.0333426428571428, 0.0078599875, 0.0238198063829787, 0.0144340973370927, -0.0016630543859649, -0.0216379086206896, -0.0647091965517241, 0.0919090316666666, 0.0777726524590163, 0.001367690639873]","[0.0258006311441074, -0.0777210762712709, 0.0274106194575866, 0.0272943038265801, -0.0663415864930702, -0.0569074484614739, -0.0539916903530347, 0.1242977849548768, 0.0343060746179019, 0.0008112342298555]","[0.0047145019755575, 0.0632007918802313, 0.0443847254704237, 0.0241911500617126, -0.0073610090685332, 0.0027093223950597, -0.0342110050283048, 0.0439725631858542, 0.0581958870545581, -0.0453973921733548]","[0.0127490473053749, -0.0191984097925261, -0.0196954186626991, 0.0109056441671542, -0.0203300849198383, -0.0239484786921718, 0.0056903817284994, 0.0021789308005409, -0.0593250775332789, -0.0776514235405572]",0.0013781030337479856,0.4864073970176452,0.5696031050562496,-0.3609512642862663,0.8801937240907735,0.8202905861361602,0.1730199184350004
45,2010-10,"[0.0078599875, 0.0238198063829787, 0.0144340973370927, -0.0016630543859649, -0.0216379086206896, -0.0647091965517241, 0.0919090316666666, 0.0777726524590163, 0.001367690639873, 0.0680556672131147]","[-0.0777210762712709, 0.0274106194575866, 0.0272943038265801, -0.0663415864930702, -0.0569074484614739, -0.0539916903530347, 0.1242977849548768, 0.0343060746179019, 0.0008112342298555, 0.1440495844417868]","[0.0632007918802313, 0.0443847254704237, 0.0241911500617126, -0.0073610090685332, 0.0027093223950597, -0.0342110050283048, 0.0439725631858542, 0.0581958870545581, -0.0453973921733548, -0.0650114479221949]","[-0.0191984097925261, -0.0196954186626991, 0.0109056441671542, -0.0203300849198383, -0.0239484786921718, 0.0056903817284994, 0.0021789308005409, -0.0593250775332789, -0.0776514235405572, -0.0267261556918008]",-0.0006806965227590224,0.5352592652229328,0.4998415163425094,-0.4666786109391418,0.9043190606306806,0.8564785909460209,-0.08574934383887346
46,2010-11,"[0.0238198063829787, 0.0144340973370927, -0.0016630543859649, -0.0216379086206896, -0.0647091965517241, 0.0919090316666666, 0.0777726524590163, 0.001367690639873, 0.0680556672131147, 0.076772975]","[0.0274106194575866, 0.0272943038265801, -0.0663415864930702, -0.0569074484614739, -0.0539916903530347, 0.1242977849548768, 0.0343060746179019, 0.0008112342298555, 0.1440495844417868, -0.0098443687756672]","[0.0443847254704237, 0.0241911500617126, -0.0073610090685332, 0.0027093223950597, -0.0342110050283048, 0.0439725631858542, 0.0581958870545581, -0.0453973921733548, -0.0650114479221949, 0.017687618381935]","[-0.0196954186626991, 0.0109056441671542, -0.0203300849198383, -0.0239484786921718, 0.0056903817284994, 0.0021789308005409, -0.0593250775332789, -0.0776514235405572, -0.0267261556918008, -0.0673876037770557]",-0.0031854300707785397,0.5380996745166162,0.5148428550111129,-0.6723173677249091,0.8621771037648911,0.7932656556473366,-0.3056750169875457
47,2010-12,"[0.0144340973370927, -0.0016630543859649, -0.0216379086206896, -0.0647091965517241, 0.0919090316666666, 0.0777726524590163, 0.001367690639873, 0.0680556672131147, 0.076772975, -0.0163463999999999]","[0.0272943038265801, -0.0663415864930702, -0.0569074484614739, -0.0539916903530347, 0.1242977849548768, 0.0343060746179019, 0.0008112342298555, 0.1440495844417868, -0.0098443687756672, -0.0164324666626494]","[0.0241911500617126, -0.0073610090685332, 0.0027093223950597, -0.0342110050283048, 0.0439725631858542, 0.0581958870545581, -0.0453973921733548, -0.0650114479221949, 0.017687618381935, -0.0394267807097702]","[0.0109056441671542, -0.0203300849198383, -0.0239484786921718, 0.0056903817284994, 0.0021789308005409, -0.0593250775332789, -0.0776514235405572, -0.0267261556918008, -0.0673876037770557, -0.0021032461633285]",0.0023297750113780357,0.5335211236384543,0.5595843471715397,-0.6175479483156276,0.893761289791978,0.840641934687967,0.2610630326164108
48,2011-01,"[-0.0016630543859649, -0.0216379086206896, -0.0647091965517241, 0.0919090316666666, 0.0777726524590163, 0.001367690639873, 0.0680556672131147, 0.076772975, -0.0163463999999999, -0.0777810984848484]","[-0.0663415864930702, -0.0569074484614739, -0.0539916903530347, 0.1242977849548768, 0.0343060746179019, 0.0008112342298555, 0.1440495844417868, -0.0098443687756672, -0.0164324666626494, -0.0276031405665267]","[-0.0073610090685332, 0.0027093223950597, -0.0342110050283048, 0.0439725631858542, 0.0581958870545581, -0.0453973921733548, -0.0650114479221949, 0.017687618381935, -0.0394267807097702, -0.0533291230955232]","[-0.0203300849198383, -0.0239484786921718, 0.0056903817284994, 0.0021789308005409, -0.0593250775332789, -0.0776514235405572, -0.0267261556918008, -0.0673876037770557, -0.0021032461633285, 0.028580678867054]",0.001205679421543697,0.5454476504529367,0.6156993689389179,-0.6532370259788964,0.9182564067638638,0.8773846101457956,0.13036787078775927
49,2011-02,"[-0.0216379086206896, -0.0647091965517241, 0.0919090316666666, 0.0777726524590163, 0.001367690639873, 0.0680556672131147, 0.076772975, -0.0163463999999999, -0.0777810984848484, 0.0557177285714285]","[-0.0569074484614739, -0.0539916903530347, 0.1242977849548768, 0.0343060746179019, 0.0008112342298555, 0.1440495844417868, -0.0098443687756672, -0.0164324666626494, -0.0276031405665267, 0.0444343024710609]","[0.0027093223950597, -0.0342110050283048, 0.0439725631858542, 0.0581958870545581, -0.0453973921733548, -0.0650114479221949, 0.017687618381935, -0.0394267807097702, -0.0533291230955232, 0.0436596642081755]","[-0.0239484786921718, 0.0056903817284994, 0.0021789308005409, -0.0593250775332789, -0.0776514235405572, -0.0267261556918008, -0.0673876037770557, -0.0021032461633285, 0.028580678867054, -0.0603999998133497]",-0.004986190056322979,0.5847417889918539,0.5221486043671314,-0.6085425542267495,0.9191288271348855,0.8786932407023282,-0.511446384574197
50,2011-03,"[-0.0647091965517241, 0.0919090316666666, 0.0777726524590163, 0.001367690639873, 0.0680556672131147, 0.076772975, -0.0163463999999999, -0.0777810984848484, 0.0557177285714285, -0.0430606970149253]","[-0.0539916903530347, 0.1242977849548768, 0.0343060746179019, 0.0008112342298555, 0.1440495844417868, -0.0098443687756672, -0.0164324666626494, -0.0276031405665267, 0.0444343024710609, 0.0144202214013187]","[-0.0342110050283048, 0.0439725631858542, 0.0581958870545581, -0.0453973921733548, -0.0650114479221949, 0.017687618381935, -0.0394267807097702, -0.0533291230955232, 0.0436596642081755, -0.0060687513420522]","[0.0056903817284994, 0.0021789308005409, -0.0593250775332789, -0.0776514235405572, -0.0267261556918008, -0.0673876037770557, -0.0021032461633285, 0.028580678867054, -0.0603999998133497, 0.0181549556270476]",-0.011519264063447518,0.5946296300954134,0.48229021125520805,-0.7202763703971694,0.903155465953378,0.854733198930067,-1.1041727744161969
51,2011-04,"[0.0919090316666666, 0.0777726524590163, 0.001367690639873, 0.0680556672131147, 0.076772975, -0.0163463999999999, -0.0777810984848484, 0.0557177285714285, -0.0430606970149253, -0.0304493117647058]","[0.1242977849548768, 0.0343060746179019, 0.0008112342298555, 0.1440495844417868, -0.0098443687756672, -0.0164324666626494, -0.0276031405665267, 0.0444343024710609, 0.0144202214013187, -0.0169563276251946]","[0.0439725631858542, 0.0581958870545581, -0.0453973921733548, -0.0650114479221949, 0.017687618381935, -0.0394267807097702, -0.0533291230955232, 0.0436596642081755, -0.0060687513420522, -0.0127145112430134]","[0.0021789308005409, -0.0593250775332789, -0.0776514235405572, -0.0267261556918008, -0.0673876037770557, -0.0021032461633285, 0.028580678867054, -0.0603999998133497, 0.0181549556270476, 0.0334105817870238]",-0.006868299000341614,0.566895768994224,0.5001023965906521,-0.6466795447252095,0.880916239175995,0.8213743587639926,-0.6664054234745771
52,2011-05,"[0.0777726524590163, 0.001367690639873, 0.0680556672131147, 0.076772975, -0.0163463999999999, -0.0777810984848484, 0.0557177285714285, -0.0430606970149253, -0.0304493117647058, -0.0520742342857142]","[0.0343060746179019, 0.0008112342298555, 0.1440495844417868, -0.0098443687756672, -0.0164324666626494, -0.0276031405665267, 0.0444343024710609, 0.0144202214013187, -0.0169563276251946, -0.0737914055881143]","[0.0581958870545581, -0.0453973921733548, -0.0650114479221949, 0.017687618381935, -0.0394267807097702, -0.0533291230955232, 0.0436596642081755, -0.0060687513420522, -0.0127145112430134, -0.0184300844014336]","[-0.0593250775332789, -0.0776514235405572, -0.0267261556918008, -0.0673876037770557, -0.0021032461633285, 0.028580678867054, -0.0603999998133497, 0.0181549556270476, 0.0334105817870238, 0.0069885428530151]",-0.007670077281691551,0.4942812944964173,0.44171848680999776,-0.6969334197621855,0.8768476480722085,0.8152714721083127,-0.7583199329499962
53,2011-06,"[0.001367690639873, 0.0680556672131147, 0.076772975, -0.0163463999999999, -0.0777810984848484, 0.0557177285714285, -0.0430606970149253, -0.0304493117647058, -0.0520742342857142, 0.0329836092527386]","[0.0008112342298555, 0.1440495844417868, -0.0098443687756672, -0.0164324666626494, -0.0276031405665267, 0.0444343024710609, 0.0144202214013187, -0.0169563276251946, -0.0737914055881143, 0.0183122834177518]","[-0.0453973921733548, -0.0650114479221949, 0.017687618381935, -0.0394267807097702, -0.0533291230955232, 0.0436596642081755, -0.0060687513420522, -0.0127145112430134, -0.0184300844014336, 0.0029278084307844]","[-0.0776514235405572, -0.0267261556918008, -0.0673876037770557, -0.0021032461633285, 0.028580678867054, -0.0603999998133497, 0.0181549556270476, 0.0334105817870238, 0.0069885428530151, -0.0137307011251831]",-0.004710247931019896,0.509593124572244,0.4845925479080636,-0.6725177474946565,0.8413408065025039,0.7620112097537558,-0.432911742490637
54,2011-07,"[0.0680556672131147, 0.076772975, -0.0163463999999999, -0.0777810984848484, 0.0557177285714285, -0.0430606970149253, -0.0304493117647058, -0.0520742342857142, 0.0329836092527386, 0.0546172]","[0.1440495844417868, -0.0098443687756672, -0.0164324666626494, -0.0276031405665267, 0.0444343024710609, 0.0144202214013187, -0.0169563276251946, -0.0737914055881143, 0.0183122834177518, 0.00203133365397]","[-0.0650114479221949, 0.017687618381935, -0.0394267807097702, -0.0533291230955232, 0.0436596642081755, -0.0060687513420522, -0.0127145112430134, -0.0184300844014336, 0.0029278084307844, 0.0385175825309732]","[-0.0267261556918008, -0.0673876037770557, -0.0021032461633285, 0.028580678867054, -0.0603999998133497, 0.0181549556270476, 0.0334105817870238, 0.0069885428530151, -0.0137307011251831, -0.0054610939327235]",-0.000395196243537968,0.4417166366210778,0.44273009296873306,-0.8849720115221649,0.855220221661575,0.7828303324923624,-0.04143746789121135
55,2011-08,"[0.076772975, -0.0163463999999999, -0.0777810984848484, 0.0557177285714285, -0.0430606970149253, -0.0304493117647058, -0.0520742342857142, 0.0329836092527386, 0.0546172, -0.0008131554054054]","[-0.0098443687756672, -0.0164324666626494, -0.0276031405665267, 0.0444343024710609, 0.0144202214013187, -0.0169563276251946, -0.0737914055881143, 0.0183122834177518, 0.00203133365397, -0.0402825306131468]","[0.017687618381935, -0.0394267807097702, -0.0533291230955232, 0.0436596642081755, -0.0060687513420522, -0.0127145112430134, -0.0184300844014336, 0.0029278084307844, 0.0385175825309732, 0.016120360123504]","[-0.0673876037770557, -0.0021032461633285, 0.028580678867054, -0.0603999998133497, 0.0181549556270476, 0.0334105817870238, 0.0069885428530151, -0.0137307011251831, -0.0054610939327235, -0.0017956116762498]",-0.002728165640831761,0.15324584790492785,0.7418677104544106,-0.8040108420579899,0.8630265573216004,0.7945398359824005,-0.3214688921582309
56,2011-09,"[-0.0163463999999999, -0.0777810984848484, 0.0557177285714285, -0.0430606970149253, -0.0304493117647058, -0.0520742342857142, 0.0329836092527386, 0.0546172, -0.0008131554054054, -0.0948301366491227]","[-0.0164324666626494, -0.0276031405665267, 0.0444343024710609, 0.0144202214013187, -0.0169563276251946, -0.0737914055881143, 0.0183122834177518, 0.00203133365397, -0.0402825306131468, -0.0833754772049923]","[-0.0394267807097702, -0.0533291230955232, 0.0436596642081755, -0.0060687513420522, -0.0127145112430134, -0.0184300844014336, 0.0029278084307844, 0.0385175825309732, 0.016120360123504, -0.0424413908031895]","[-0.0021032461633285, 0.028580678867054, -0.0603999998133497, 0.0181549556270476, 0.0334105817870238, 0.0069885428530151, -0.0137307011251831, -0.0054610939327235, -0.0017956116762498, 0.0060292754813939]",-0.0032054643412407634,0.39678536075985604,0.919514991717887,-0.35198537075761566,0.857950051415605,0.7869250771234075,-0.3690743809191176
57,2011-10,"[-0.0777810984848484, 0.0557177285714285, -0.0430606970149253, -0.0304493117647058, -0.0520742342857142, 0.0329836092527386, 0.0546172, -0.0008131554054054, -0.0948301366491227, 0.060091636]","[-0.0276031405665267, 0.0444343024710609, 0.0144202214013187, -0.0169563276251946, -0.0737914055881143, 0.0183122834177518, 0.00203133365397, -0.0402825306131468, -0.0833754772049923, 0.0497346027265739]","[-0.0533291230955232, 0.0436596642081755, -0.0060687513420522, -0.0127145112430134, -0.0184300844014336, 0.0029278084307844, 0.0385175825309732, 0.016120360123504, -0.0424413908031895, 0.0043456277727204]","[0.028580678867054, -0.0603999998133497, 0.0181549556270476, 0.0334105817870238, 0.0069885428530151, -0.0137307011251831, -0.0054610939327235, -0.0017956116762498, 0.0060292754813939, -0.0024471570775896]",-0.0005694591097142087,0.5141695890381555,1.1304620665714558,-0.0830064892028598,0.8801942937301509,0.8202914405952264,-0.07038905097149467
58,2011-11,"[0.0557177285714285, -0.0430606970149253, -0.0304493117647058, -0.0520742342857142, 0.0329836092527386, 0.0546172, -0.0008131554054054, -0.0948301366491227, 0.060091636, -0.0034841831168831]","[0.0444343024710609, 0.0144202214013187, -0.0169563276251946, -0.0737914055881143, 0.0183122834177518, 0.00203133365397, -0.0402825306131468, -0.0833754772049923, 0.0497346027265739, -0.014249234149147]","[0.0436596642081755, -0.0060687513420522, -0.0127145112430134, -0.0184300844014336, 0.0029278084307844, 0.0385175825309732, 0.016120360123504, -0.0424413908031895, 0.0043456277727204, 0.0029870547054678]","[-0.0603999998133497, 0.0181549556270476, 0.0334105817870238, 0.0069885428530151, -0.0137307011251831, -0.0054610939327235, -0.0017956116762498, 0.0060292754813939, -0.0024471570775896, -0.0281809061076592]",-0.000600959486051612,0.516340161567758,1.1298126295149764,-0.0747017608327766,0.8556131887991076,0.7834197831986615,-0.07018791395679137
59,2011-12,"[-0.0430606970149253, -0.0304493117647058, -0.0520742342857142, 0.0329836092527386, 0.0546172, -0.0008131554054054, -0.0948301366491227, 0.060091636, -0.0034841831168831, -0.0856896589743589]","[0.0144202214013187, -0.0169563276251946, -0.0737914055881143, 0.0183122834177518, 0.00203133365397, -0.0402825306131468, -0.0833754772049923, 0.0497346027265739, -0.014249234149147, -0.0736497996997036]","[-0.0060687513420522, -0.0127145112430134, -0.0184300844014336, 0.0029278084307844, 0.0385175825309732, 0.016120360123504, -0.0424413908031895, 0.0043456277727204, 0.0029870547054678, -0.0811000868578834]","[0.0181549556270476, 0.0334105817870238, 0.0069885428530151, -0.0137307011251831, -0.0054610939327235, -0.0017956116762498, 0.0060292754813939, -0.0024471570775896, -0.0281809061076592, 0.0393512625133016]",0.005705482712840666,0.6167183273186403,0.6741177416693012,-0.397944310587426,0.8448458556613532,0.7672687834920298,0.6052319953390898
60,2012-01,"[-0.0304493117647058, -0.0520742342857142, 0.0329836092527386, 0.0546172, -0.0008131554054054, -0.0948301366491227, 0.060091636, -0.0034841831168831, -0.0856896589743589, -0.0676760058823529]","[-0.0169563276251946, -0.0737914055881143, 0.0183122834177518, 0.00203133365397, -0.0402825306131468, -0.0833754772049923, 0.0497346027265739, -0.014249234149147, -0.0736497996997036, 0.0329734727599411]","[-0.0127145112430134, -0.0184300844014336, 0.0029278084307844, 0.0385175825309732, 0.016120360123504, -0.0424413908031895, 0.0043456277727204, 0.0029870547054678, -0.0811000868578834, -0.0418282032056679]","[0.0334105817870238, 0.0069885428530151, -0.0137307011251831, -0.0054610939327235, -0.0017956116762498, 0.0060292754813939, -0.0024471570775896, -0.0281809061076592, 0.0393512625133016, 0.0309394047527593]",0.0053842215688033185,0.45673642735946024,0.9971987855422567,-0.29050862845735237,0.856105692139123,0.7841585382086845,0.5785064762917204
61,2012-02,"[-0.0520742342857142, 0.0329836092527386, 0.0546172, -0.0008131554054054, -0.0948301366491227, 0.060091636, -0.0034841831168831, -0.0856896589743589, -0.0676760058823529, 0.1091202587499999]","[-0.0737914055881143, 0.0183122834177518, 0.00203133365397, -0.0402825306131468, -0.0833754772049923, 0.0497346027265739, -0.014249234149147, -0.0736497996997036, 0.0329734727599411, 0.0885763352504779]","[-0.0184300844014336, 0.0029278084307844, 0.0385175825309732, 0.016120360123504, -0.0424413908031895, 0.0043456277727204, 0.0029870547054678, -0.0811000868578834, -0.0418282032056679, 0.0539296761091385]","[0.0069885428530151, -0.0137307011251831, -0.0054610939327235, -0.0017956116762498, 0.0060292754813939, -0.0024471570775896, -0.0281809061076592, 0.0393512625133016, 0.0309394047527593, -0.0430203093537672]",0.006167716513058397,0.447719897281091,1.0643399728199328,-0.1483665317795806,0.9051908838780139,0.8577863258170209,0.691954701641467
62,2012-03,"[0.0329836092527386, 0.0546172, -0.0008131554054054, -0.0948301366491227, 0.060091636, -0.0034841831168831, -0.0856896589743589, -0.0676760058823529, 0.1091202587499999, -0.0301142691358024]","[0.0183122834177518, 0.00203133365397, -0.0402825306131468, -0.0833754772049923, 0.0497346027265739, -0.014249234149147, -0.0736497996997036, 0.0329734727599411, 0.0885763352504779, -0.0674291248740671]","[0.0029278084307844, 0.0385175825309732, 0.016120360123504, -0.0424413908031895, 0.0043456277727204, 0.0029870547054678, -0.0811000868578834, -0.0418282032056679, 0.0539296761091385, -0.003737423878868]","[-0.0137307011251831, -0.0054610939327235, -0.0017956116762498, 0.0060292754813939, -0.0024471570775896, -0.0281809061076592, 0.0393512625133016, 0.0309394047527593, -0.0430203093537672, 0.0224408277022655]",0.0066577864613628045,0.43142644721169165,1.0756923512284475,-0.14526768503175047,0.9021019144686109,0.8531528717029163,0.787897355088027
63,2012-04,"[0.0546172, -0.0008131554054054, -0.0948301366491227, 0.060091636, -0.0034841831168831, -0.0856896589743589, -0.0676760058823529, 0.1091202587499999, -0.0301142691358024, 0.0348850637037037]","[0.00203133365397, -0.0402825306131468, -0.0833754772049923, 0.0497346027265739, -0.014249234149147, -0.0736497996997036, 0.0329734727599411, 0.0885763352504779, -0.0674291248740671, 0.0656786964932901]","[0.0385175825309732, 0.016120360123504, -0.0424413908031895, 0.0043456277727204, 0.0029870547054678, -0.0811000868578834, -0.0418282032056679, 0.0539296761091385, -0.003737423878868, 0.0108118380283855]","[-0.0054610939327235, -0.0017956116762498, 0.0060292754813939, -0.0024471570775896, -0.0281809061076592, 0.0393512625133016, 0.0309394047527593, -0.0430203093537672, 0.0224408277022655, -0.0010649848787565]",0.004071655090043182,0.3932283017782281,1.11029685587011,-0.10797200664024487,0.9058183133806792,0.8587274700710188,0.5011837003119984
64,2012-05,"[-0.0008131554054054, -0.0948301366491227, 0.060091636, -0.0034841831168831, -0.0856896589743589, -0.0676760058823529, 0.1091202587499999, -0.0301142691358024, 0.0348850637037037, 0.043413075609756]","[-0.0402825306131468, -0.0833754772049923, 0.0497346027265739, -0.014249234149147, -0.0736497996997036, 0.0329734727599411, 0.0885763352504779, -0.0674291248740671, 0.0656786964932901, 0.0121561544677522]","[0.016120360123504, -0.0424413908031895, 0.0043456277727204, 0.0029870547054678, -0.0811000868578834, -0.0418282032056679, 0.0539296761091385, -0.003737423878868, 0.0108118380283855, 0.0152684484328002]","[-0.0017956116762498, 0.0060292754813939, -0.0024471570775896, -0.0281809061076592, 0.0393512625133016, 0.0309394047527593, -0.0430203093537672, 0.0224408277022655, -0.0010649848787565, -0.012412576666212]",0.004850119051628989,0.39994552990179255,1.0631804268523783,-0.18923327666097975,0.8981050984446628,0.8471576476669942,0.5637642821399776
65,2012-06,"[-0.0948301366491227, 0.060091636, -0.0034841831168831, -0.0856896589743589, -0.0676760058823529, 0.1091202587499999, -0.0301142691358024, 0.0348850637037037, 0.043413075609756, 0.0141085499999999]","[-0.0833754772049923, 0.0497346027265739, -0.014249234149147, -0.0736497996997036, 0.0329734727599411, 0.0885763352504779, -0.0674291248740671, 0.0656786964932901, 0.0121561544677522, -0.0533501683171774]","[-0.0424413908031895, 0.0043456277727204, 0.0029870547054678, -0.0811000868578834, -0.0418282032056679, 0.0539296761091385, -0.003737423878868, 0.0108118380283855, 0.0152684484328002, -0.0265131507315314]","[0.0060292754813939, -0.0024471570775896, -0.0281809061076592, 0.0393512625133016, 0.0309394047527593, -0.0430203093537672, 0.0224408277022655, -0.0010649848787565, -0.012412576666212, 0.0320156021690937]",0.013873947072186064,0.26236423042552576,1.5429123967416636,0.44471982111962405,0.8383876488905189,0.7575814733357783,1.2350377860761534
66,2012-07,"[0.060091636, -0.0034841831168831, -0.0856896589743589, -0.0676760058823529, 0.1091202587499999, -0.0301142691358024, 0.0348850637037037, 0.043413075609756, 0.0141085499999999, -0.0370562801061388]","[0.0497346027265739, -0.014249234149147, -0.0736497996997036, 0.0329734727599411, 0.0885763352504779, -0.0674291248740671, 0.0656786964932901, 0.0121561544677522, -0.0533501683171774, -0.0465644174130905]","[0.0043456277727204, 0.0029870547054678, -0.0811000868578834, -0.0418282032056679, 0.0539296761091385, -0.003737423878868, 0.0108118380283855, 0.0152684484328002, -0.0265131507315314, -0.0301846992317068]","[-0.0024471570775896, -0.0281809061076592, 0.0393512625133016, 0.0309394047527593, -0.0430203093537672, 0.0224408277022655, -0.0010649848787565, -0.012412576666212, 0.0320156021690937, 0.0365615454865105]",0.01623833822640155,0.1704247795300605,1.292599944134607,0.005055519544800852,0.8294904940034643,0.7442357410051965,1.566394249373936
